"country","department","municipality","COD","scale","year","respiratory","cardiovascular","chagas","hantavirus","cutaneous_leishmaniasis","visceral_leishmaniasis","malaria","zoonotic"
"Brasil","TO","Sucupira","BR1720853","municipality",2021,1,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Sucupira","BR1720853","municipality",2022,4,2,NA,NA,1,NA,NA,1
"Brasil","TO","Sucupira","BR1720853","municipality",2023,11,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Taguatinga","BR1720903","municipality",2008,93,11,NA,NA,8,NA,NA,8
"Brasil","TO","Taguatinga","BR1720903","municipality",2009,156,15,NA,NA,5,NA,NA,5
"Brasil","TO","Taguatinga","BR1720903","municipality",2010,222,14,NA,NA,5,NA,NA,5
"Brasil","TO","Taguatinga","BR1720903","municipality",2011,337,10,NA,NA,10,NA,NA,10
"Brasil","TO","Taguatinga","BR1720903","municipality",2012,245,7,NA,NA,7,NA,NA,7
"Brasil","TO","Taguatinga","BR1720903","municipality",2013,225,15,NA,NA,6,NA,NA,6
"Brasil","TO","Taguatinga","BR1720903","municipality",2014,201,11,NA,NA,7,NA,NA,7
"Brasil","TO","Taguatinga","BR1720903","municipality",2015,71,10,NA,NA,10,NA,NA,10
"Brasil","TO","Taguatinga","BR1720903","municipality",2016,31,2,NA,NA,7,NA,NA,7
"Brasil","TO","Taguatinga","BR1720903","municipality",2017,53,6,NA,NA,6,2,NA,8
"Brasil","TO","Taguatinga","BR1720903","municipality",2018,52,8,NA,NA,5,NA,NA,5
"Brasil","TO","Taguatinga","BR1720903","municipality",2019,35,10,NA,NA,3,NA,NA,3
"Brasil","TO","Taguatinga","BR1720903","municipality",2020,24,4,NA,NA,8,1,NA,9
"Brasil","TO","Taguatinga","BR1720903","municipality",2021,89,6,NA,NA,5,NA,NA,5
"Brasil","TO","Taguatinga","BR1720903","municipality",2022,150,6,NA,NA,2,NA,NA,2
"Brasil","TO","Taguatinga","BR1720903","municipality",2023,85,3,NA,NA,NA,NA,NA,0
"Brasil","TO","Taipas do Tocantins","BR1720937","municipality",2008,1,NA,NA,NA,1,NA,NA,1
"Brasil","TO","Taipas do Tocantins","BR1720937","municipality",2009,5,1,NA,NA,1,NA,NA,1
"Brasil","TO","Taipas do Tocantins","BR1720937","municipality",2010,5,NA,NA,NA,1,NA,NA,1
"Brasil","TO","Taipas do Tocantins","BR1720937","municipality",2011,9,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Taipas do Tocantins","BR1720937","municipality",2012,5,NA,NA,NA,2,NA,NA,2
"Brasil","TO","Taipas do Tocantins","BR1720937","municipality",2013,9,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Taipas do Tocantins","BR1720937","municipality",2014,10,1,NA,NA,1,NA,NA,1
"Brasil","TO","Taipas do Tocantins","BR1720937","municipality",2015,3,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Taipas do Tocantins","BR1720937","municipality",2016,2,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Taipas do Tocantins","BR1720937","municipality",2017,2,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Taipas do Tocantins","BR1720937","municipality",2018,1,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Taipas do Tocantins","BR1720937","municipality",2019,4,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Taipas do Tocantins","BR1720937","municipality",2020,10,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Taipas do Tocantins","BR1720937","municipality",2021,4,NA,NA,NA,1,NA,NA,1
"Brasil","TO","Taipas do Tocantins","BR1720937","municipality",2022,4,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Taipas do Tocantins","BR1720937","municipality",2023,5,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Talismã","BR1720978","municipality",2008,5,1,NA,NA,1,NA,NA,1
"Brasil","TO","Talismã","BR1720978","municipality",2009,1,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Talismã","BR1720978","municipality",2010,6,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Talismã","BR1720978","municipality",2011,3,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Talismã","BR1720978","municipality",2012,8,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Talismã","BR1720978","municipality",2013,17,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Talismã","BR1720978","municipality",2014,22,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Talismã","BR1720978","municipality",2015,12,5,NA,NA,NA,NA,NA,0
"Brasil","TO","Talismã","BR1720978","municipality",2016,4,3,NA,NA,NA,NA,NA,0
"Brasil","TO","Talismã","BR1720978","municipality",2017,8,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Talismã","BR1720978","municipality",2018,4,2,NA,NA,NA,NA,NA,0
"Brasil","TO","Talismã","BR1720978","municipality",2019,8,2,NA,NA,NA,NA,NA,0
"Brasil","TO","Talismã","BR1720978","municipality",2020,6,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Talismã","BR1720978","municipality",2021,1,3,NA,NA,NA,NA,NA,0
"Brasil","TO","Talismã","BR1720978","municipality",2022,7,3,NA,NA,1,NA,NA,1
"Brasil","TO","Talismã","BR1720978","municipality",2023,8,2,NA,NA,NA,NA,NA,0
"Brasil","TO","Palmas","BR1721000","municipality",2008,602,104,NA,NA,13,45,NA,58
"Brasil","TO","Palmas","BR1721000","municipality",2009,784,148,2,NA,20,60,NA,82
"Brasil","TO","Palmas","BR1721000","municipality",2010,826,108,NA,NA,41,72,NA,113
"Brasil","TO","Palmas","BR1721000","municipality",2011,883,107,NA,NA,39,54,NA,93
"Brasil","TO","Palmas","BR1721000","municipality",2012,832,129,NA,NA,36,56,NA,92
"Brasil","TO","Palmas","BR1721000","municipality",2013,868,119,NA,NA,35,63,NA,98
"Brasil","TO","Palmas","BR1721000","municipality",2014,930,129,NA,NA,83,28,NA,111
"Brasil","TO","Palmas","BR1721000","municipality",2015,778,108,NA,NA,82,54,NA,136
"Brasil","TO","Palmas","BR1721000","municipality",2016,675,154,NA,NA,40,45,NA,85
"Brasil","TO","Palmas","BR1721000","municipality",2017,730,141,NA,NA,26,65,NA,91
"Brasil","TO","Palmas","BR1721000","municipality",2018,486,94,12,NA,41,71,NA,124
"Brasil","TO","Palmas","BR1721000","municipality",2019,706,141,NA,NA,75,62,NA,137
"Brasil","TO","Palmas","BR1721000","municipality",2020,531,135,NA,NA,67,32,NA,99
"Brasil","TO","Palmas","BR1721000","municipality",2021,473,175,NA,NA,44,32,NA,76
"Brasil","TO","Palmas","BR1721000","municipality",2022,538,182,NA,NA,49,35,NA,84
"Brasil","TO","Palmas","BR1721000","municipality",2023,739,159,NA,NA,NA,NA,NA,0
"Brasil","TO","Tocantínia","BR1721109","municipality",2008,156,3,NA,NA,14,NA,NA,14
"Brasil","TO","Tocantínia","BR1721109","municipality",2009,138,1,NA,NA,12,NA,NA,12
"Brasil","TO","Tocantínia","BR1721109","municipality",2010,169,NA,NA,NA,11,NA,NA,11
"Brasil","TO","Tocantínia","BR1721109","municipality",2011,153,4,NA,NA,14,NA,NA,14
"Brasil","TO","Tocantínia","BR1721109","municipality",2012,220,4,NA,NA,20,NA,NA,20
"Brasil","TO","Tocantínia","BR1721109","municipality",2013,209,NA,NA,NA,26,NA,NA,26
"Brasil","TO","Tocantínia","BR1721109","municipality",2014,200,1,NA,NA,29,NA,NA,29
"Brasil","TO","Tocantínia","BR1721109","municipality",2015,111,1,NA,NA,24,NA,NA,24
"Brasil","TO","Tocantínia","BR1721109","municipality",2016,56,2,NA,NA,14,2,NA,16
"Brasil","TO","Tocantínia","BR1721109","municipality",2017,59,2,NA,NA,6,1,NA,7
"Brasil","TO","Tocantínia","BR1721109","municipality",2018,51,5,NA,NA,9,NA,NA,9
"Brasil","TO","Tocantínia","BR1721109","municipality",2019,60,4,NA,NA,14,NA,NA,14
"Brasil","TO","Tocantínia","BR1721109","municipality",2020,44,NA,NA,NA,19,NA,NA,19
"Brasil","TO","Tocantínia","BR1721109","municipality",2021,36,3,NA,NA,25,NA,NA,25
"Brasil","TO","Tocantínia","BR1721109","municipality",2022,62,3,NA,NA,19,NA,NA,19
"Brasil","TO","Tocantínia","BR1721109","municipality",2023,86,3,NA,NA,NA,NA,NA,0
"Brasil","TO","Tocantinópolis","BR1721208","municipality",2008,451,7,NA,NA,9,NA,NA,9
"Brasil","TO","Tocantinópolis","BR1721208","municipality",2009,532,4,NA,NA,5,11,NA,16
"Brasil","TO","Tocantinópolis","BR1721208","municipality",2010,512,7,NA,NA,6,8,NA,14
"Brasil","TO","Tocantinópolis","BR1721208","municipality",2011,436,3,NA,NA,2,3,NA,5
"Brasil","TO","Tocantinópolis","BR1721208","municipality",2012,239,8,NA,NA,10,1,NA,11
"Brasil","TO","Tocantinópolis","BR1721208","municipality",2013,246,4,NA,NA,16,1,NA,17
"Brasil","TO","Tocantinópolis","BR1721208","municipality",2014,245,23,NA,NA,5,1,NA,6
"Brasil","TO","Tocantinópolis","BR1721208","municipality",2015,227,26,NA,NA,9,4,NA,13
"Brasil","TO","Tocantinópolis","BR1721208","municipality",2016,140,20,NA,NA,2,11,NA,13
"Brasil","TO","Tocantinópolis","BR1721208","municipality",2017,154,30,NA,NA,4,11,NA,15
"Brasil","TO","Tocantinópolis","BR1721208","municipality",2018,145,26,NA,NA,3,5,NA,8
"Brasil","TO","Tocantinópolis","BR1721208","municipality",2019,162,16,NA,NA,3,2,NA,5
"Brasil","TO","Tocantinópolis","BR1721208","municipality",2020,119,16,NA,NA,10,1,NA,11
"Brasil","TO","Tocantinópolis","BR1721208","municipality",2021,81,22,NA,NA,20,3,NA,23
"Brasil","TO","Tocantinópolis","BR1721208","municipality",2022,122,18,NA,NA,5,3,NA,8
"Brasil","TO","Tocantinópolis","BR1721208","municipality",2023,177,20,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupirama","BR1721257","municipality",2008,24,NA,NA,NA,1,NA,NA,1
"Brasil","TO","Tupirama","BR1721257","municipality",2009,30,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupirama","BR1721257","municipality",2010,27,NA,NA,NA,2,NA,NA,2
"Brasil","TO","Tupirama","BR1721257","municipality",2011,21,NA,NA,NA,1,NA,NA,1
"Brasil","TO","Tupirama","BR1721257","municipality",2012,12,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupirama","BR1721257","municipality",2013,20,1,NA,NA,3,NA,NA,3
"Brasil","TO","Tupirama","BR1721257","municipality",2014,27,2,NA,NA,1,NA,NA,1
"Brasil","TO","Tupirama","BR1721257","municipality",2015,10,2,NA,NA,NA,1,NA,1
"Brasil","TO","Tupirama","BR1721257","municipality",2016,13,1,NA,NA,2,NA,NA,2
"Brasil","TO","Tupirama","BR1721257","municipality",2017,11,2,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupirama","BR1721257","municipality",2018,4,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupirama","BR1721257","municipality",2019,13,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupirama","BR1721257","municipality",2020,5,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupirama","BR1721257","municipality",2021,10,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupirama","BR1721257","municipality",2022,11,5,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupirama","BR1721257","municipality",2023,10,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupiratins","BR1721307","municipality",2008,8,2,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupiratins","BR1721307","municipality",2009,12,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupiratins","BR1721307","municipality",2010,1,NA,NA,NA,1,NA,NA,1
"Brasil","TO","Tupiratins","BR1721307","municipality",2011,5,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupiratins","BR1721307","municipality",2012,5,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupiratins","BR1721307","municipality",2013,2,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupiratins","BR1721307","municipality",2014,5,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupiratins","BR1721307","municipality",2015,3,NA,NA,NA,2,NA,NA,2
"Brasil","TO","Tupiratins","BR1721307","municipality",2016,5,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupiratins","BR1721307","municipality",2017,5,NA,NA,NA,1,NA,NA,1
"Brasil","TO","Tupiratins","BR1721307","municipality",2018,7,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupiratins","BR1721307","municipality",2019,2,2,NA,NA,3,NA,NA,3
"Brasil","TO","Tupiratins","BR1721307","municipality",2020,3,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupiratins","BR1721307","municipality",2021,2,2,NA,NA,1,NA,NA,1
"Brasil","TO","Tupiratins","BR1721307","municipality",2022,5,NA,NA,NA,NA,NA,NA,0
"Brasil","TO","Tupiratins","BR1721307","municipality",2023,13,1,NA,NA,NA,NA,NA,0
"Brasil","TO","Wanderlândia","BR1722081","municipality",2008,36,2,NA,NA,1,2,NA,3
"Brasil","TO","Wanderlândia","BR1722081","municipality",2009,44,4,NA,NA,8,2,NA,10
"Brasil","TO","Wanderlândia","BR1722081","municipality",2010,19,1,NA,NA,6,NA,NA,6
"Brasil","TO","Wanderlândia","BR1722081","municipality",2011,16,2,NA,NA,5,1,NA,6
"Brasil","TO","Wanderlândia","BR1722081","municipality",2012,35,5,NA,NA,3,NA,NA,3
"Brasil","TO","Wanderlândia","BR1722081","municipality",2013,40,7,NA,NA,3,NA,NA,3
"Brasil","TO","Wanderlândia","BR1722081","municipality",2014,25,2,NA,NA,NA,NA,NA,0
"Brasil","TO","Wanderlândia","BR1722081","municipality",2015,18,2,NA,NA,5,NA,NA,5
"Brasil","TO","Wanderlândia","BR1722081","municipality",2016,22,3,NA,NA,1,1,NA,2
"Brasil","TO","Wanderlândia","BR1722081","municipality",2017,40,4,NA,NA,2,NA,NA,2
"Brasil","TO","Wanderlândia","BR1722081","municipality",2018,25,6,NA,NA,1,NA,NA,1
"Brasil","TO","Wanderlândia","BR1722081","municipality",2019,18,6,NA,NA,NA,NA,NA,0
"Brasil","TO","Wanderlândia","BR1722081","municipality",2020,17,6,NA,NA,3,NA,NA,3
"Brasil","TO","Wanderlândia","BR1722081","municipality",2021,22,5,NA,NA,2,NA,NA,2
"Brasil","TO","Wanderlândia","BR1722081","municipality",2022,36,5,NA,NA,4,NA,NA,4
"Brasil","TO","Wanderlândia","BR1722081","municipality",2023,38,8,NA,NA,NA,NA,NA,0
"Brasil","TO","Xambioá","BR1722107","municipality",2008,129,4,NA,NA,4,NA,0,4
"Brasil","TO","Xambioá","BR1722107","municipality",2009,254,NA,NA,NA,34,2,0,36
"Brasil","TO","Xambioá","BR1722107","municipality",2010,345,4,NA,NA,4,NA,0,4
"Brasil","TO","Xambioá","BR1722107","municipality",2011,305,1,NA,NA,2,1,1,4
"Brasil","TO","Xambioá","BR1722107","municipality",2012,161,1,NA,NA,4,NA,0,4
"Brasil","TO","Xambioá","BR1722107","municipality",2013,169,1,NA,NA,2,NA,2,4
"Brasil","TO","Xambioá","BR1722107","municipality",2014,166,6,NA,NA,5,NA,0,5
"Brasil","TO","Xambioá","BR1722107","municipality",2015,178,3,NA,NA,6,NA,0,6
"Brasil","TO","Xambioá","BR1722107","municipality",2016,124,10,NA,NA,2,1,1,4
"Brasil","TO","Xambioá","BR1722107","municipality",2017,141,NA,NA,NA,NA,NA,0,0
"Brasil","TO","Xambioá","BR1722107","municipality",2018,135,5,NA,NA,3,NA,0,3
"Brasil","TO","Xambioá","BR1722107","municipality",2019,152,3,NA,NA,8,NA,0,8
"Brasil","TO","Xambioá","BR1722107","municipality",2020,92,3,NA,NA,18,NA,NA,18
"Brasil","TO","Xambioá","BR1722107","municipality",2021,69,10,NA,NA,20,NA,NA,20
"Brasil","TO","Xambioá","BR1722107","municipality",2022,177,6,NA,NA,13,1,NA,14
"Brasil","TO","Xambioá","BR1722107","municipality",2023,127,7,NA,NA,NA,NA,NA,0
"Brasil","MA","Açailândia","BR2100055","municipality",2008,315,18,NA,NA,48,14,0,62
"Brasil","MA","Açailândia","BR2100055","municipality",2009,387,31,NA,NA,60,25,6,91
"Brasil","MA","Açailândia","BR2100055","municipality",2010,388,21,NA,NA,108,23,3,134
"Brasil","MA","Açailândia","BR2100055","municipality",2011,371,20,NA,NA,64,14,3,81
"Brasil","MA","Açailândia","BR2100055","municipality",2012,354,19,NA,NA,73,11,1,85
"Brasil","MA","Açailândia","BR2100055","municipality",2013,665,22,NA,NA,54,17,0,71
"Brasil","MA","Açailândia","BR2100055","municipality",2014,574,39,NA,NA,81,2,0,83
"Brasil","MA","Açailândia","BR2100055","municipality",2015,564,38,NA,NA,59,6,0,65
"Brasil","MA","Açailândia","BR2100055","municipality",2016,487,26,NA,NA,26,10,0,36
"Brasil","MA","Açailândia","BR2100055","municipality",2017,454,39,NA,NA,29,12,0,41
"Brasil","MA","Açailândia","BR2100055","municipality",2018,611,52,NA,NA,44,11,0,55
"Brasil","MA","Açailândia","BR2100055","municipality",2019,500,47,NA,NA,75,14,0,89
"Brasil","MA","Açailândia","BR2100055","municipality",2020,236,27,NA,NA,43,7,NA,50
"Brasil","MA","Açailândia","BR2100055","municipality",2021,171,26,NA,NA,28,2,NA,30
"Brasil","MA","Açailândia","BR2100055","municipality",2022,335,51,NA,NA,107,10,NA,117
"Brasil","MA","Açailândia","BR2100055","municipality",2023,385,28,NA,NA,NA,NA,NA,0
"Brasil","MA","Alcântara","BR2100204","municipality",2008,31,NA,NA,NA,6,NA,245,251
"Brasil","MA","Alcântara","BR2100204","municipality",2009,56,2,NA,NA,8,NA,268,276
"Brasil","MA","Alcântara","BR2100204","municipality",2010,18,NA,NA,NA,6,NA,67,73
"Brasil","MA","Alcântara","BR2100204","municipality",2011,67,NA,NA,NA,15,NA,65,80
"Brasil","MA","Alcântara","BR2100204","municipality",2012,31,2,NA,NA,7,NA,34,41
"Brasil","MA","Alcântara","BR2100204","municipality",2013,11,2,NA,NA,15,NA,4,19
"Brasil","MA","Alcântara","BR2100204","municipality",2014,23,1,NA,NA,20,NA,4,24
"Brasil","MA","Alcântara","BR2100204","municipality",2015,41,2,NA,NA,9,NA,0,9
"Brasil","MA","Alcântara","BR2100204","municipality",2016,17,2,NA,NA,109,NA,0,109
"Brasil","MA","Alcântara","BR2100204","municipality",2017,42,1,NA,NA,10,NA,0,10
"Brasil","MA","Alcântara","BR2100204","municipality",2018,26,3,NA,NA,11,NA,1,12
"Brasil","MA","Alcântara","BR2100204","municipality",2019,29,5,NA,NA,13,NA,0,13
"Brasil","MA","Alcântara","BR2100204","municipality",2020,49,1,NA,NA,5,NA,NA,5
"Brasil","MA","Alcântara","BR2100204","municipality",2021,93,4,NA,NA,11,NA,NA,11
"Brasil","MA","Alcântara","BR2100204","municipality",2022,54,12,NA,NA,14,NA,NA,14
"Brasil","MA","Alcântara","BR2100204","municipality",2023,48,10,NA,NA,NA,NA,NA,0
"Brasil","MA","Altamira do Maranhão","BR2100402","municipality",2008,10,NA,NA,NA,1,NA,NA,1
"Brasil","MA","Altamira do Maranhão","BR2100402","municipality",2009,9,NA,NA,NA,1,NA,NA,1
"Brasil","MA","Altamira do Maranhão","BR2100402","municipality",2010,5,1,NA,NA,1,NA,NA,1
"Brasil","MA","Altamira do Maranhão","BR2100402","municipality",2011,9,NA,NA,NA,3,NA,NA,3
"Brasil","MA","Altamira do Maranhão","BR2100402","municipality",2012,4,NA,NA,NA,3,NA,NA,3
"Brasil","MA","Altamira do Maranhão","BR2100402","municipality",2013,1,NA,NA,NA,NA,NA,NA,0
"Brasil","MA","Altamira do Maranhão","BR2100402","municipality",2014,8,1,NA,NA,1,NA,NA,1
"Brasil","MA","Altamira do Maranhão","BR2100402","municipality",2015,12,NA,NA,NA,1,NA,NA,1
"Brasil","MA","Altamira do Maranhão","BR2100402","municipality",2016,4,1,NA,NA,1,NA,NA,1
"Brasil","MA","Altamira do Maranhão","BR2100402","municipality",2017,7,2,NA,NA,2,NA,NA,2
"Brasil","MA","Altamira do Maranhão","BR2100402","municipality",2018,11,NA,NA,NA,1,NA,NA,1
"Brasil","MA","Altamira do Maranhão","BR2100402","municipality",2019,19,1,NA,NA,1,NA,NA,1
"Brasil","MA","Altamira do Maranhão","BR2100402","municipality",2020,5,3,NA,NA,1,NA,NA,1
"Brasil","MA","Altamira do Maranhão","BR2100402","municipality",2021,7,NA,NA,NA,1,NA,NA,1
"Brasil","MA","Altamira do Maranhão","BR2100402","municipality",2022,15,1,NA,NA,6,NA,NA,6
"Brasil","MA","Altamira do Maranhão","BR2100402","municipality",2023,17,5,NA,NA,NA,NA,NA,0
"Brasil","MA","Alto Alegre do Maranhão","BR2100436","municipality",2008,47,4,NA,NA,17,NA,NA,17
"Brasil","MA","Alto Alegre do Maranhão","BR2100436","municipality",2009,46,3,NA,NA,21,NA,NA,21
"Brasil","MA","Alto Alegre do Maranhão","BR2100436","municipality",2010,24,NA,NA,NA,4,NA,NA,4
"Brasil","MA","Alto Alegre do Maranhão","BR2100436","municipality",2011,49,1,NA,NA,8,NA,NA,8
"Brasil","MA","Alto Alegre do Maranhão","BR2100436","municipality",2012,81,6,NA,NA,1,2,NA,3
"Brasil","MA","Alto Alegre do Maranhão","BR2100436","municipality",2013,289,10,NA,NA,NA,7,NA,7
"Brasil","MA","Alto Alegre do Maranhão","BR2100436","municipality",2014,226,5,NA,NA,1,3,NA,4
"Brasil","MA","Alto Alegre do Maranhão","BR2100436","municipality",2015,156,12,NA,NA,NA,3,NA,3
"Brasil","MA","Alto Alegre do Maranhão","BR2100436","municipality",2016,137,4,NA,NA,NA,1,NA,1
"Brasil","MA","Alto Alegre do Maranhão","BR2100436","municipality",2017,154,6,NA,NA,NA,4,NA,4
"Brasil","MA","Alto Alegre do Maranhão","BR2100436","municipality",2018,126,13,NA,NA,NA,2,NA,2
"Brasil","MA","Alto Alegre do Maranhão","BR2100436","municipality",2019,292,36,NA,NA,1,1,NA,2
"Brasil","MA","Alto Alegre do Maranhão","BR2100436","municipality",2020,54,7,NA,NA,1,1,NA,2
"Brasil","MA","Alto Alegre do Maranhão","BR2100436","municipality",2021,36,5,NA,NA,NA,NA,NA,0
"Brasil","MA","Alto Alegre do Maranhão","BR2100436","municipality",2022,44,5,NA,NA,1,NA,NA,1
"Brasil","MA","Alto Alegre do Maranhão","BR2100436","municipality",2023,158,9,NA,NA,NA,NA,NA,0
"Brasil","MA","Alto Alegre do Pindaré","BR2100477","municipality",2008,189,1,NA,NA,30,NA,NA,30
"Brasil","MA","Alto Alegre do Pindaré","BR2100477","municipality",2009,233,1,NA,NA,41,NA,NA,41
"Brasil","MA","Alto Alegre do Pindaré","BR2100477","municipality",2010,279,2,NA,NA,43,NA,NA,43
"Brasil","MA","Alto Alegre do Pindaré","BR2100477","municipality",2011,487,4,NA,NA,55,NA,NA,55
"Brasil","MA","Alto Alegre do Pindaré","BR2100477","municipality",2012,561,7,NA,NA,47,NA,NA,47
"Brasil","MA","Alto Alegre do Pindaré","BR2100477","municipality",2013,320,3,NA,NA,32,NA,NA,32
"Brasil","MA","Alto Alegre do Pindaré","BR2100477","municipality",2014,264,NA,NA,NA,41,NA,NA,41
"Brasil","MA","Alto Alegre do Pindaré","BR2100477","municipality",2015,386,NA,NA,NA,54,1,NA,55
"Brasil","MA","Alto Alegre do Pindaré","BR2100477","municipality",2016,251,5,NA,NA,17,NA,NA,17
"Brasil","MA","Alto Alegre do Pindaré","BR2100477","municipality",2017,186,9,NA,NA,35,NA,NA,35
"Brasil","MA","Alto Alegre do Pindaré","BR2100477","municipality",2018,205,15,NA,NA,36,NA,NA,36
"Brasil","MA","Alto Alegre do Pindaré","BR2100477","municipality",2019,162,37,NA,NA,35,NA,NA,35
"Brasil","MA","Alto Alegre do Pindaré","BR2100477","municipality",2020,52,37,NA,NA,16,1,NA,17
"Brasil","MA","Alto Alegre do Pindaré","BR2100477","municipality",2021,100,38,NA,NA,12,NA,NA,12
"Brasil","MA","Alto Alegre do Pindaré","BR2100477","municipality",2022,253,59,NA,NA,24,NA,NA,24
"Brasil","MA","Alto Alegre do Pindaré","BR2100477","municipality",2023,300,74,NA,NA,NA,NA,NA,0
"Brasil","MA","Alto Parnaíba","BR2100501","municipality",2008,72,13,NA,NA,NA,NA,NA,0
"Brasil","MA","Alto Parnaíba","BR2100501","municipality",2009,177,3,NA,NA,4,NA,NA,4
"Brasil","MA","Alto Parnaíba","BR2100501","municipality",2010,120,3,NA,NA,4,NA,NA,4
"Brasil","MA","Alto Parnaíba","BR2100501","municipality",2011,175,7,NA,NA,8,NA,NA,8
"Brasil","MA","Alto Parnaíba","BR2100501","municipality",2012,123,2,NA,NA,1,NA,NA,1
"Brasil","MA","Alto Parnaíba","BR2100501","municipality",2013,52,4,NA,NA,NA,NA,NA,0
"Brasil","MA","Alto Parnaíba","BR2100501","municipality",2014,7,NA,NA,NA,NA,NA,NA,0
"Brasil","MA","Alto Parnaíba","BR2100501","municipality",2015,15,NA,NA,NA,1,NA,NA,1
"Brasil","MA","Alto Parnaíba","BR2100501","municipality",2016,15,3,NA,NA,NA,NA,NA,0
"Brasil","MA","Alto Parnaíba","BR2100501","municipality",2017,5,2,NA,NA,NA,NA,NA,0
"Brasil","MA","Alto Parnaíba","BR2100501","municipality",2018,12,NA,NA,NA,1,NA,NA,1
